url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
kerg-kurgan.ru,None,+73522222920&+73512596880&+73473229999&+73472939999,reception@vw-kerg-kurgan.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-abcgr.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kavvaz.online-lada.ru,"ООО ""КАВВАЗИНТЕРСЕРВИС""",+78652595331,None,Демурчев Николай Сергеевич,LEGAL,2021-04-22,1619049600,None,2635249107,1212600004870,263501001,93159390,07401368000,07701000001,4210014,355042,"г Ставрополь, ул Доваторцев, д 62"
kia-atlantm.by,None,+78077023190,seo@db.by&info@db.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
khanty-mansiysk.x-m.su,None,+73466640640&+73467939093&+72843269878&+74952751075,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-avtosalon2000.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kerch.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79780941425,krim@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
kia-bratsk.agatauto.ru,None,+73953350555,reception@bratsk.agatauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-center-krasnoyarsk.ru,None,+74956041081&+78003331081&+78122441081,info@timeweb.ru&billing@timeweb.ru&abuse@timeweb.ru&manager@timeweb.ru&partner@timeweb.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-38.ru,"ООО ""ГАЛАНТИАНА""",+73952407391,None,Старцев Михаил Юрьевич,LEGAL,2015-03-02,1425254400,None,3849051770,1153850008344,384901001,27262248,25401373000,25701000001,4210014,664047,"г Иркутск, ул Советская, стр 130, офис 302"
kia-emir.by,None,None,info@lamanteam.by&info@kia-emir.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-auto-salon.ru,"ООО ""ДЖИ ЭМ АВТО""",+74952367465&+74951726529,None,Сута Чиприан Виорель,LEGAL,2006-03-24,1143158400,None,7840336464,1067847824714,770501001,94559469,45286560000,45376000000,4210011,115035,"г Москва, ул Садовническая, д 9А, помещ II ком 9"
kia-dealer-ekb.ru,"ООО ""ОРИОН""",+79532216928&+73433638662&+73433171114,None,Виноградов Денис Андреевич,LEGAL,2021-05-27,1622073600,None,7707453738,1217700249062,770701001,60147488,45286585000,45382000000,4210014,127030,"г Москва, ул Сущёвская, д 12 стр 1, ком 108"
intercargotrade.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-finance-ekb.ru,"ООО ""ОРИОН""",+79532216928&+73432880524,None,Виноградов Денис Андреевич,LEGAL,2021-05-27,1622073600,None,7707453738,1217700249062,770701001,60147488,45286585000,45382000000,4210014,127030,"г Москва, ул Сущёвская, д 12 стр 1, ком 108"
kia-asauto.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""А.С.-АВТО""",+74445457061&+74029674364&+78442602333&+78003010880&+73939000349&+70464897569&+76934030855,None,Джонг Санг Гвон&Алексеев Александр Александрович,LEGAL&LEGAL,2008-10-22&2005-05-25,1224633600&1116979200,None&None,7728674093&3443064792,5087746291760&1053443065279,770501001&344301001,88417848&76880854,45286560000&18401365000,45376000000&18701000001,4210011&4210014,115054&400048,"г Москва, ул Валовая, д 26&г Волгоград, ул им. Землячки, д 11"
kia-aspec.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АСПЭК-ДРАЙВ""",+74445457061&+73412209423&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Хохряков Валерий Валерианович,LEGAL&LEGAL,2008-10-22&2010-03-22,1224633600&1269216000,None&None,7728674093&1834051100,5087746291760&1101840001680,770501001&184001001,88417848&65087176,45286560000&94401385000,45376000000&94701000001,4210011&4210014,115054&426075,"г Москва, ул Валовая, д 26&г Ижевск, ул Союзная, д 2В"
kia-apelsin.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АРМАДА-АВТО""",+74445457061&+78555323131&+71793211630&+78003010880&+73939000349&+79655895901&+76934030855,None,Джонг Санг Гвон&Семенов Алексей Владимирович,LEGAL&LEGAL,2008-10-22&2013-09-30,1224633600&1380499200,None&None,7728674093&1615009225,5087746291760&1131690065385,770501001&161501001,88417848&33856745,45286560000&92220000035,45376000000&92620440101,4210011&4210014,115054&422581,"г Москва, ул Валовая, д 26&Респ Татарстан, Верхнеуслонский р-н, село Куралово, ул Центральная, д 2"
kia-asmoto.ru,"ООО ""АСМОТО""&ООО ""КИА РОССИЯ И СНГ""",+74445457061&+73433115959&+78003010880&+73939000349&+76934030855,None,Набиев Мурат Эркинович&Джонг Санг Гвон,LEGAL&LEGAL,2006-03-06&2008-10-22,1141603200&1224633600,None&None,6659136981&7728674093,1069659033168&5087746291760,667801001&770501001,94356878&88417848,65401368000&45286560000,65701000001&45376000000,4210014&4210011,620050&115054,"г Екатеринбург, ул Билимбаевская, стр 8&г Москва, ул Валовая, д 26"
kia-autolocman.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АВТОЛОЦМАН-КМ""",+74445457061&+78412929111&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Гавриленко Владимир Леонидович,LEGAL&LEGAL,2008-10-22&2015-06-10,1224633600&1433894400,None&None,7728674093&5835112627,5087746291760&1155835002432,770501001&583501001,88417848&27734693,45286560000&56401373000,45376000000&56701000001,4210011&4210014,115054&440028,"г Москва, ул Валовая, д 26&г Пенза, пр-кт Победы, зд 53"
kia-autoluks.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АВТО-ЛЮКС""",+74445457061&+79898010200&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Удод Александр Русланович,LEGAL&LEGAL,2008-10-22&2014-04-16,1224633600&1397606400,None&None,7728674093&9201000085,5087746291760&1149200000180,770501001&920101001,88417848&00110444,45286560000&67264000000,45376000000&67310000000,4210011&4210014,115054&299053,"г Москва, ул Валовая, д 26&г Севастополь, ул Вакуленчука, д 47"
kia-avto-start.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АВТО-СПЕКТР""",+74445457061&+74952252353&+78003010880&+73939000349&+76934030855,kia15@avto-start.ru,Джонг Санг Гвон&Тазин Дмитрий Владимирович,LEGAL&LEGAL,2008-10-22&2005-11-22,1224633600&1132617600,None&None,7728674093&7717545667,5087746291760&1057749167629,770501001&771301001,88417848&79392658,45286560000&45277592000,45376000000&45346000000,4210011&4210014,115054&127238,"г Москва, ул Валовая, д 26&127238, ГОРОД МОСКВА, ПР-Д 3-Й НИЖНЕЛИХОБОРСКИЙ, Д. 1А, ЭТ АНТ1 ПОМ IVА К 3"
kia-avtocenter.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АВТОЦЕНТР КИА МОТОРС""",+74445457061&+78652748100&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Камышный Алексей Вячеславович,LEGAL&LEGAL,2008-10-22&2006-03-27,1224633600&1143417600,None&None,7728674093&2634069704,5087746291760&1062635064910,770501001&263401001,88417848&79991229,45286560000&07401363000,45376000000&07701000001,4210011&4210014,115054&355035,"г Москва, ул Валовая, д 26&г Ставрополь, Старомарьевское шоссе, д 42"
kia-avtoreal.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""КЦ АВТОРЕАЛ""",+73513287950&+74445457061&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Фахрутдинов Фанис Мударисович,LEGAL&LEGAL,2008-10-22&2014-11-11,1224633600&1415664000,None&None,7728674093&7415087756,5087746291760&1147415005297,770501001&741501001,88417848&32545592,45286560000&75442000000,45376000000&75742000001,4210011&4210014,115054&456313,"г Москва, ул Валовая, д 26&Челябинская обл, г Миасс, Тургоякское шоссе, д 5"
kia-avtoleader.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АВТОЛИДЕР""",+74445457061&+78003010880&+73939000349&+78482772888&+76934030855,None,Джонг Санг Гвон&Голубев Олег Михайлович,LEGAL&LEGAL,2008-10-22&2019-11-13,1224633600&1573603200,None&None,7728674093&6324106304,5087746291760&1196313089224,770501001&632401001,88417848&42166536,45286560000&36440373000,45376000000&36740000001,4210011&4210014,115054&445043,"г Москва, ул Валовая, д 26&Самарская обл, г Тольятти, Обводное шоссе, влд 8, офис 101"
kia-chel.ru,"ООО ""АР ДЖИ МОТОРС""&ООО ""КИА РОССИЯ И СНГ""",+74445457061&+78003010880&+73512117575&+73939000349&+76934030855,None,Рыбаков Василий Петрович&Джонг Санг Гвон,LEGAL&LEGAL,2007-05-28&2008-10-22,1180310400&1224633600,None&None,7448091317&7728674093,1077448006173&5087746291760,744801001&770501001,99272689&88417848,75401366000&45286560000,75701315000&45376000000,4210014&4210011,454008&115054,"г Челябинск, Свердловский тракт, д 5Р стр 2&г Москва, ул Валовая, д 26"
kia-bars.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""БАРС-ЗАПАД""",+74445457061&+79006703230&+73812917777&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Алексеев Станислав Германович,LEGAL&LEGAL,2008-10-22&2006-12-04,1224633600&1165190400,None&None,7728674093&5506068796,5087746291760&1065506044207,770501001&550701001,88417848&97875716,45286560000&52401364000,45376000000&52701000001,4210011&4210014,115054&644106,"г Москва, ул Валовая, д 26&г Омск, ул Волгоградская, д 61"
kia-rv-servis.clients.site,None,+79951814921&+71793234691&+78612066491,info@avtolyder.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-elvis.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ЭЛВИС-КМ""",+74445457061&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Варданян Вазген Рубенович,LEGAL&LEGAL,2008-10-22&2004-07-14,1224633600&1089763200,None&None,7728674093&6453077130,5087746291760&1046405308685,770501001&645301001,88417848&72548459,45286560000&63401376000,45376000000&63701000001,4210011&4210014,115054&410062,"г Москва, ул Валовая, д 26&г Саратов, Московское шоссе, д 10А"
kia-salon.ru,None,+78007001081&+78122481081&+74950331081,info@timeweb.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-saranskmotors.ru,None,+74956041081&+78003331081&+78122441081,info@timeweb.ru&billing@timeweb.ru&abuse@timeweb.ru&manager@timeweb.ru&partner@timeweb.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-crimea.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ЧЕРНОМОР АВТО""",+79780101033&+79780101044&+74445457061&+78003010880&+78003339105&+73939000349&+76934030855,client@chernomor-auto.ru,Джонг Санг Гвон&Джемилев Руслан Рефатович,LEGAL&LEGAL,2008-10-22&2014-06-17,1224633600&1402963200,None&None,7728674093&9102008982,5087746291760&1149102012410,770501001&910201001,88417848&00175969,45286560000&35401000000,45376000000&35701000001,4210011&4210014,115054&295047,"г Москва, ул Валовая, д 26&Респ Крым, г Симферополь, Задорожный пер, д 3/4, офис 1"
kia-forpost.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ФОРПОСТ""",+74445457061&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Якимов Марат Владиславович,LEGAL&LEGAL,2008-10-22&2006-01-27,1224633600&1138320000,None&None,7728674093&7724566883,5087746291760&1067746147644,770501001&026501001,88417848&93318090,45286560000&80435000000,45376000000&80735000001,4210011&4210014,115054&452606,"г Москва, ул Валовая, д 26&Респ Башкортостан, г Октябрьский, ул Северная, д 19/1, помещ 1"
kia-terra-motors.kz,None,+77019749441&+77172476999,a.aubakirova@terra-motors.kz,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-glazurit.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ГЛАЗУРИТ""",+73433443200&+74445457061&+77401538305&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Гришин Андрей Евгеньевич,LEGAL&LEGAL,2008-10-22&2019-03-06,1224633600&1551830400,None&None,7728674093&6686113800,5087746291760&1196658017203,770501001&668601001,88417848&36511880,45286560000&65401385000,45376000000&65701000001,4210011&4210014,115054&620091,"г Москва, ул Валовая, д 26&г Екатеринбург, ул Фронтовых бригад, д 27, офис 7"
kia-luckymotors.ru,"ООО ""КИА РОССИЯ И СНГ""&ЗАО ""АВТОМОБИЛИ МИРА""",+74445457061&+78784865796&+79858695105&+79747458098&+78003010880&+73939000349&+73175366383&+73432702727&+76934030855,None,Джонг Санг Гвон&Бурков Андрей Владимирович,LEGAL&LEGAL,2008-10-22&2009-11-18,1224633600&1258502400,None&None,7728674093&6674342724,5087746291760&1096674021575,770501001&667401001,88417848&63949053,45286560000&65401390000,45376000000&65701000001,4210011&4210014,115054&620103,"г Москва, ул Валовая, д 26&г Екатеринбург, ул Селькоровская, д 82 к б, офис 16"
kia-kmotors.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""КМ""",+74445457061&+74942461691&+74942461690&+71793215393&+74557494325&+79536488082&+78003010880&+73939000349&+76934030855,resepshn@kmotors-kia.ru,Джонг Санг Гвон&Искандарян Армен Ашотович,LEGAL&LEGAL,2008-10-22&2007-02-09,1224633600&1170979200,None&None,7728674093&3702516320,5087746291760&1073702006510,770501001&440101001,88417848&98127181,45286560000&34401000000,45376000000&34701000001,4210011&4210014,115054&156014,"г Москва, ул Валовая, д 26&г Кострома, ул Сутырина, д 2А"
kia-tsentr-syzran.clients.site,None,+78464904202&+77743443177,reception@kia-szr.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-gusar.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""КИА - ЦЕНТР КИРОВ""",+78332350360&+74445457061&+72108672936&+78332350202&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Циделко Анна Владимировна,LEGAL&LEGAL,2008-10-22&2006-12-28,1224633600&1167264000,None&None,7728674093&4345160411,5087746291760&1064345134644,770501001&434501001,88417848&98449982,45286560000&33401364000,45376000000&33701000001,4210011&4210014,115054&610046,"г Москва, ул Валовая, д 26&г Киров, ул А.Горбуновой, д 21"
kia-nahimovskiy.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""МОЛОТОК АВТО""",+74445457061&+78003010880&+73939000349&+78512317317&+76934030855,None,Джонг Санг Гвон&Статкевич Юрий Васильевич,LEGAL&LEGAL,2008-10-22&2011-08-19,1224633600&1313712000,None&None,7728674093&3016066443,5087746291760&1113016002648,770501001&301901001,88417848&30001178,45286560000&12401372000,45376000000&12701000001,4210011&4210014,115054&414011,"г Москва, ул Валовая, д 26&г Астрахань, ул Славянская, д 1В"
kia-s-a-l-e.ru,"ООО ""АВТОНОМИЯ""",+79532216928&+73912287412,None,Гусельников Данила Сергеевич,LEGAL,2021-03-22,1616371200,None,2465338413,1212400007181,246501001,47642355,04401374000,04701000001,4210014,660125,"г Красноярск, ул Светлогорская, зд 8"
kia-yar.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-kem.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АЙ-БИ-ЭМ""",+73842457553&+73842680081&+74445457061&+74249521628&+73842680280&+73842457944&+78003010880&+73939000349&+76934030855,in@kia-kem.ru,Джонг Санг Гвон&Пронин Денис Александрович,LEGAL&LEGAL,2008-10-22&2000-12-26,1224633600&977788800,None&None,7728674093&4207055973,5087746291760&1024200717320,770501001&420501001,88417848&48646177,45286560000&32401362000,45376000000&32701000001,4210011&4210014,115054&650040,"г Москва, ул Валовая, д 26&г Кемерово, ул Баумана, д 57Б"
kia.by,None,None,seo@db.by&info@db.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia.maximum.auto,None,+78126120447&+74951281968,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia.center-vologda.ru,None,+78172565656,Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kimuracars.com,None,+78005505064&+79250080616,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia64-auto.ru,None,+78452427563,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-nv.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ЗВЕЗДА СИБИРИ""",+74445457061&+73466481148&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Мурашкин Валерий Геннадьевич,LEGAL&LEGAL,2008-10-22&2013-05-24,1224633600&1369353600,None&None,7728674093&8603199398,5087746291760&1138603005705,770501001&860301001,88417848&26172170,45286560000&71135000000,45376000000&71875000001,4210011&4210014,115054&628613,"г Москва, ул Валовая, д 26&Ханты-Мансийский Автономный округ - Югра, г Нижневартовск, ул Авиаторов, влд 25"
kia-top.ru,"ООО ""АВТО КОНТ""",+74953242683&+74958591016,None,Гладченко Алексей Юрьевич,LEGAL,2022-02-09,1644364800,None,9725073740,1227700058574,772501001,72023449,45296559000,45914000000,4210011,115280,"г Москва, ул Ленинская Слобода, д 26, помещ I офис 8"
kia-plt.ru,"ООО ""КИА РОССИЯ И СНГ""&АО ""ПЛТ""",+71952143901&+78125650548&+74445457061&+78122202519&+78124245735&+78003010880&+73939000349&+76934030855,call@plt-kia.ru,Джонг Санг Гвон&Литвин Аркадий Андреевич,LEGAL&LEGAL,2008-10-22&1992-12-03,1224633600&723340800,None&None,7728674093&7816047126,5087746291760&1037835021113,770501001&781601001,88417848&23048529,45286560000&40296000000,45376000000&40906000000,4210011&4210014,115054&192289,"г Москва, ул Валовая, д 26&г Санкт-Петербург, ул Малая Балканская, д 57"
kirov.agat-group.com,None,+79873901000&+78332208800,feedback@agatgroup.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-ufa.ru,"ООО ""КИА РОССИЯ И СНГ""",+73472466868&+74445457061&+78003010880&+73939000349&+76934030855,info@kiaufa.ru,Джонг Санг Гвон,LEGAL,2008-10-22,1224633600,None,7728674093,5087746291760,770501001,88417848,45286560000,45376000000,4210011,115054,"г Москва, ул Валовая, д 26"
kia-tumen.ru,"ООО ""ПАРИТЕТ-АВТО""",+73452394882&+79532216928,None,Искандаров Зилфугар Гусейн Оглы,LEGAL,2021-12-27,1640563200,None,6320063191,1216300062791,632001001,57874948,36440363000,36740000001,4210014,445056,"Самарская обл, г Тольятти, ул 40 лет Победы, д 84, кв 215"
kia-rumos.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""РУМОС-КИА""",+74445457061&+74822360606&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Шилыковский Алексей Викторович,LEGAL&LEGAL,2008-10-22&2010-02-10,1224633600&1265760000,None&None,7728674093&6950113444,5087746291760&1106952003674,770501001&694901001,88417848&65036919,45286560000&28220808034,45376000000&28620408266,4210011&4210014,115054&170540,"г Москва, ул Валовая, д 26&170540, Тверская область, М.Р-Н КАЛИНИНСКИЙ, С.П. БУРАШЕВСКОЕ, ТЕР. АВТОДОРОГА МОСКВА - САНКТ-ПЕТЕРБУРГ, УЛ 165-Й КИЛОМЕТР, ЗД. 3, ЭТАЖ 2, ПОМЕЩ. 22"
kirov.cars-diagnostic.ru,None,+79630078579,autofit75@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-novocar.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""НОВОКАР""",+74445457061&+76585981648&+71793220396&+79633792037&+78003010880&+73939000349&+78617308000&+78617308101&+71553337575&+76934030855,None,Джонг Санг Гвон&Рогуленко Андрей Викторович,LEGAL&LEGAL,2008-10-22&2006-05-26,1224633600&1148601600,None&None,7728674093&2315124638,5087746291760&1062315049818,770501001&231501001,88417848&95086731,45286560000&03420380000,45376000000&03720000001,4210011&4210014,115054&353919,"г Москва, ул Валовая, д 26&Краснодарский край, г Новороссийск, Мысхакское шоссе, д 48"
kia-rvservice.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""РВ СЕРВИС""",+74445457061&+78612278080&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Ещенко Владимир Михайлович,LEGAL&LEGAL,2008-10-22&2007-08-15,1224633600&1187136000,None&None,7728674093&2312141610,5087746291760&1072312011298,770501001&231201001,88417848&81841566,45286560000&03401372000,45376000000&03701000001,4210011&4210014,115054&350912,"г Москва, ул Валовая, д 26&350000, КРАЙ КРАСНОДАРСКИЙ, Г. КРАСНОДАР, УЛ. ИМ. КРУПСКОЙ (ПАШКОВСКИЙ ЖИЛОЙ МАССИВ ТЕ, Д. 180"
kia-smolensk.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""КИА ЦЕНТР СМОЛЕНСК""",+74812700777&+74445457061&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Минченков Геннадий Алексеевич,LEGAL&LEGAL,2008-10-22&2008-08-07,1224633600&1218067200,None&None,7728674093&6729045353,5087746291760&1086731010937,770501001&672901001,88417848&87911894,45286560000&66401000000,45376000000&66701000001,4210011&4210014,115054&214011,"г Москва, ул Валовая, д 26&г Смоленск, ул Кутузова, д 15 к б"
kia.uz,None,+79589747593&+74037512786&+79831758356&+78270956632&+71108474153&+77741124305&+77477983251&+74748458055&+73118102727&+70007648904&+75711179540&+75758223406&+73609891210&+74588421155,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-stokoney.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""АРСЕНАЛ МОТОРС""",+74445457061&+78003010880&+73939000349&+73822634444&+76934030855,None,Джонг Санг Гвон&Воронков Николай Николаевич,LEGAL&LEGAL,2008-10-22&2004-03-26,1224633600&1080259200,None&None,7728674093&7017091070,5087746291760&1047000106581,770501001&701701001,88417848&71733094,45286560000&69401000000,45376000000&69701000001,4210011&4210014,115054&634040,"г Москва, ул Валовая, д 26&г Томск, ул Владимира Высоцкого, д 25 стр 3"
kirovautocom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kirov.subaru.ru,None,+76237735001&+75000000000&+78005550020&+78332787878,subaru@awdm.ru&customer@subaru-motor.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kitauto-chery.ru,None,+74660596956&+76766085122&+78568304159&+74852676100&+77059796274&+79379331506&+72784139074&+74004205785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-tempavto.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ТЕМП АВТО К""",+74445457061&+78003010880&+73939000349&+78612128812&+76934030855,None,Джонг Санг Гвон&Павлицкий Алексей Валерьевич,LEGAL&LEGAL,2008-10-22&1998-11-11,1224633600&910742400,None&None,7728674093&2311052326,5087746291760&1022301818274,770501001&231101001,88417848&49478249,45286560000&03401369000,45376000000&03701000001,4210011&4210014,115054&350010,"г Москва, ул Валовая, д 26&г Краснодар, ул Ростовское Шоссе, д 12/6"
kia172.ru,"ООО ""ПРЕМЬЕР""",+73452658421,None,Сазонова Марина Ивановна,LEGAL,2021-01-28,1611792000,None,9721115910,1217700026642,772101001,46987738,45290586000,45394000000,4210014,109428,"г Москва, ул Коновалова, д 18, помещ III ком 6 офис 12"
km-geely.ru,None,+73992160000&+77444839999&+78084030000&+75184480000&+71334840000&+77344130000&+71200030000&+75194170000&+76833719999&+78798290000&+73050920000&+73952709999&+72292180000&+79032140000&+77973790000&+73738710000&+73252490000&+72601699999&+78403850000&+70559690000&+78874969999&+77862929999&+74733200000&+79963149999&+78142593377&+76514819999&+70775989999&+71581650000&+71431200000&+78545760000&+70851750000&+75127260000&+76062009999&+75330199999&+76959079999&+70552670000&+73366169999&+74527969999&+79943850000&+78430180000&+78827669999&+70801159999&+73583830000&+71073150000&+74902730000&+79577640000&+73494189999&+73560179999&+79323809999&+71620029999&+70418780000&+79731749999&+76193620000&+74228130000&+74191890000&+72771449999&+78607410000&+74033740000&+75666050000&+76840819999&+76543809999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-tlt.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ИМОЛА""",+78482555066&+78482555070&+74445457061&+78003010880&+73939000349&+76934030855,info@kiatlt.ru,Джонг Санг Гвон&Левитан Александр Витальевич,LEGAL&LEGAL,2008-10-22&1998-10-12,1224633600&908150400,None&None,7728674093&6321067760,5087746291760&1036301017280,770501001&632101001,88417848&43921845,45286560000&36440363000,45376000000&36740000001,4210011&4210014,115054&445043,"г Москва, ул Валовая, д 26&Самарская обл, г Тольятти, Южное шоссе, д 26А"
kmv.toyota-promo.ru,None,+78792265522&+78002000840,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kms-avto.club,None,+74092692154&+74092692147&+79144229161&+74092690154&+71793229095&+74092690147,komsa027@bk.ru&team@tilda.cc&Komsa027@bk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
koleso.tc,None,+78512238000&+78512238002&+78512238001,koleso@mail.ru&info@koleso.tc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kompanija-tsentr-ofitsialnyj.clients.site,None,+78312174040&+78312312186,post@kia-na-komsomolskom.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kontakt-auto.ru,None,+78129821682&+79052121682,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kia-vostok.ru,"ООО ""КИА РОССИЯ И СНГ""&ООО ""ЮГ-МОТОРС""",+74445457061&+78633220040&+78003010880&+73939000349&+76934030855,None,Джонг Санг Гвон&Камышный Вячеслав Николаевич,LEGAL&LEGAL,2008-10-22&2006-02-09,1224633600&1139443200,None&None,7728674093&6154099329,5087746291760&1066154006170,770501001&616601001,88417848&79242290,45286560000&60401378000,45376000000&60701000001,4210011&4210014,115054&344112,"г Москва, ул Валовая, д 26&г Ростов-на-Дону, ул Российская, зд 48М"
koreacars.by,None,None,info@megagroup.by&info@company.com&info@koreacars.by,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kirov.online-lada.ru,"АО ""МАРКЕТИНГ-БЮРО""",+78332204148,None,Козьминых Анатолий Николаевич,LEGAL,1993-02-04,728784000,None,4347000036,1034316513560,434501001,10939043,33401364000,33701000001,4210014,610046,"г Киров, ул Труда, д 90"
kors-service.ru,None,+74872337268,leads.nissan-tula@autoshina.net,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kliktronic.ru,None,+74092692154&+71793220382&+79850565555&+74092692147&+79213523484&+71793220419&+74092690154&+74092690147,Kliktronic@mail.ru&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kizil.autodealerr.ru,ИП Вавилин Анатолий Дмитриевич,+79831999808,tuva@autodealerr.ru,Вавилин Анатолий Дмитриевич,INDIVIDUAL,2011-02-15,1297728000,None,526318940733,311526304600011,None,0175492506,22228816095,22628416536,4210015,606516,"Нижегородская обл, Городецкий р-н, деревня Черново (Зиняковский с/с)"
korsamotors.ru,None,+74092692154&+74092692147&+79959025738&+79167519333&+71793211073&+71793211020&+74092690154&+74092690147,korsamotors@gmail.com&team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
korsgroup46-chery.ru,None,+74660596956&+76766085122&+78568304159&+74712730909&+77059796274&+79379331506&+72784139074&+74004205785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kostroma.avtoprokat.org,None,+78006004848&+79206433553,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
kr-diler-124.ru,None,+73433639886&+78005557277,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
